t 	 Richness 	 Shannon Index 
136 	 20 	 1.663086 	 0.555152 
137 	 21 	 1.627551 	 0.534583 
138 	 21 	 1.621201 	 0.532498 
139 	 24 	 1.576910 	 0.496187 
140 	 26 	 1.553545 	 0.476826 
141 	 26 	 1.547647 	 0.475016 
142 	 26 	 1.550080 	 0.475762 
143 	 26 	 1.582759 	 0.485793 
144 	 26 	 1.620168 	 0.497274 
145 	 26 	 1.638843 	 0.503006 
146 	 27 	 1.672418 	 0.507433 
147 	 27 	 1.689563 	 0.512635 
148 	 27 	 1.688963 	 0.512454 
149 	 28 	 1.665726 	 0.499887 
150 	 28 	 1.637182 	 0.491321 
151 	 28 	 1.624238 	 0.487436 
152 	 30 	 1.632906 	 0.480097 
153 	 29 	 1.698366 	 0.504371 
154 	 30 	 1.692377 	 0.497583 
155 	 34 	 1.535324 	 0.435385 
156 	 44 	 1.193522 	 0.315397 
157 	 56 	 0.915914 	 0.227536 
158 	 64 	 0.799655 	 0.192276 
159 	 70 	 0.829415 	 0.195226 
160 	 68 	 0.911402 	 0.215997 
161 	 61 	 1.035410 	 0.251871 
162 	 62 	 1.123615 	 0.272251 
163 	 62 	 1.318309 	 0.319425 
164 	 64 	 1.551009 	 0.372939 
165 	 70 	 1.675456 	 0.394365 
166 	 79 	 1.712359 	 0.391894 
167 	 84 	 1.714109 	 0.386861 
168 	 89 	 1.755502 	 0.391099 
169 	 90 	 1.806737 	 0.401514 
170 	 91 	 1.860008 	 0.412340 
171 	 94 	 1.870704 	 0.411750 
172 	 97 	 1.869217 	 0.408598 
173 	 100 	 1.874194 	 0.406976 
174 	 98 	 1.884460 	 0.411008 
175 	 94 	 1.891681 	 0.416368 
176 	 87 	 1.890654 	 0.423353 
177 	 86 	 1.886311 	 0.423476 
178 	 83 	 1.882394 	 0.425993 
179 	 82 	 1.881198 	 0.426893 
180 	 77 	 1.881358 	 0.433113 
181 	 75 	 1.882421 	 0.435999 
182 	 72 	 1.883773 	 0.440477 
183 	 70 	 1.886034 	 0.443930 
184 	 67 	 1.887278 	 0.448850 
185 	 64 	 1.889367 	 0.454297 
186 	 57 	 1.892776 	 0.468155 
187 	 53 	 1.896054 	 0.477560 
188 	 53 	 1.896798 	 0.477748 
189 	 52 	 1.901967 	 0.481359 
190 	 50 	 1.904987 	 0.486957 
191 	 50 	 1.907042 	 0.487482 
192 	 48 	 1.910371 	 0.493483 
193 	 45 	 1.913912 	 0.502779 
194 	 43 	 1.915930 	 0.509393 
195 	 41 	 1.919856 	 0.516984 
196 	 38 	 1.925888 	 0.529441 
197 	 38 	 1.932038 	 0.531132 
198 	 37 	 1.937407 	 0.536541 
199 	 36 	 1.943403 	 0.542317 
200 	 35 	 1.950196 	 0.548525 
201 	 33 	 1.958013 	 0.559991 
202 	 32 	 1.964125 	 0.566727 
203 	 31 	 1.974397 	 0.574958 
204 	 31 	 1.986707 	 0.578542 
205 	 31 	 2.001611 	 0.582882 
206 	 32 	 2.023153 	 0.583758 
207 	 32 	 2.046988 	 0.590636 
208 	 32 	 2.074534 	 0.598584 
209 	 32 	 2.106751 	 0.607880 
210 	 32 	 2.142798 	 0.618281 
211 	 32 	 2.180155 	 0.629060 
212 	 32 	 2.213736 	 0.638749 
213 	 32 	 2.235178 	 0.644936 
214 	 32 	 2.233068 	 0.644327 
215 	 30 	 2.195042 	 0.645373 
216 	 31 	 2.149382 	 0.625914 
217 	 30 	 2.037587 	 0.599079 
218 	 30 	 1.884770 	 0.554149 
219 	 30 	 1.705860 	 0.501547 
220 	 30 	 1.519948 	 0.446886 
221 	 30 	 1.344022 	 0.395161 
222 	 30 	 1.141423 	 0.335595 
223 	 30 	 1.021412 	 0.300310 
224 	 30 	 0.926303 	 0.272346 
225 	 32 	 0.858689 	 0.247765 
226 	 32 	 0.801319 	 0.231212 
227 	 33 	 0.769549 	 0.220091 
228 	 34 	 0.734279 	 0.208226 
229 	 35 	 0.713181 	 0.200594 
230 	 35 	 0.692210 	 0.194696 
231 	 35 	 0.676545 	 0.190290 
232 	 36 	 0.658801 	 0.183842 
233 	 36 	 0.651546 	 0.181818 
234 	 36 	 0.646130 	 0.180306 
235 	 37 	 0.641381 	 0.177623 
236 	 36 	 0.638682 	 0.178227 
237 	 36 	 0.636805 	 0.177704 
238 	 35 	 0.635600 	 0.178773 
239 	 35 	 0.635025 	 0.178611 
240 	 34 	 0.634798 	 0.180015 
241 	 34 	 0.635010 	 0.180075 
242 	 34 	 0.635399 	 0.180185 
243 	 34 	 0.636270 	 0.180432 
244 	 33 	 0.637189 	 0.182236 
245 	 33 	 0.638690 	 0.182665 
246 	 33 	 0.640540 	 0.183194 
247 	 31 	 0.642737 	 0.187169 
248 	 30 	 0.645296 	 0.189726 
249 	 30 	 0.648231 	 0.190589 
250 	 29 	 0.651552 	 0.193494 
251 	 29 	 0.655289 	 0.194604 
252 	 29 	 0.659461 	 0.195843 
253 	 28 	 0.664092 	 0.199295 
254 	 27 	 0.669216 	 0.203049 
255 	 27 	 0.674876 	 0.204766 
256 	 26 	 0.681093 	 0.209046 
257 	 26 	 0.687924 	 0.211143 
258 	 26 	 0.695402 	 0.213438 
259 	 26 	 0.703573 	 0.215946 
260 	 26 	 0.712483 	 0.218681 
261 	 26 	 0.722183 	 0.221658 
262 	 26 	 0.732722 	 0.224893 
263 	 26 	 0.744151 	 0.228400 
264 	 25 	 0.756505 	 0.235022 
265 	 25 	 0.769867 	 0.239173 
266 	 25 	 0.784268 	 0.243646 
267 	 24 	 0.799731 	 0.251642 
268 	 23 	 0.816315 	 0.260347 
269 	 22 	 0.843215 	 0.272793 
270 	 22 	 0.862736 	 0.279108 
271 	 22 	 0.883442 	 0.285807 
272 	 22 	 0.905318 	 0.292884 
273 	 22 	 0.928333 	 0.300330 
274 	 22 	 0.952423 	 0.308124 
275 	 22 	 0.977503 	 0.316237 
276 	 22 	 1.003453 	 0.324633 
277 	 22 	 1.030113 	 0.333257 
278 	 22 	 1.057293 	 0.342050 
279 	 21 	 1.084681 	 0.356273 
280 	 21 	 1.112128 	 0.365288 
281 	 21 	 1.139245 	 0.374195 
282 	 21 	 1.165660 	 0.382871 
283 	 20 	 1.190869 	 0.397522 
284 	 20 	 1.214621 	 0.405450 
285 	 20 	 1.236359 	 0.412707 
286 	 20 	 1.255609 	 0.419133 
287 	 20 	 1.271902 	 0.424571 
288 	 20 	 1.284787 	 0.428873 
289 	 20 	 1.293855 	 0.431899 
290 	 20 	 1.298745 	 0.433532 
291 	 20 	 1.299180 	 0.433677 
292 	 20 	 1.294962 	 0.432269 
293 	 20 	 1.285993 	 0.429275 
294 	 20 	 1.272282 	 0.424698 
295 	 20 	 1.253940 	 0.418576 
296 	 20 	 1.231182 	 0.410979 
297 	 20 	 1.204313 	 0.402010 
298 	 20 	 1.173717 	 0.391796 
299 	 20 	 1.139844 	 0.380489 
300 	 20 	 1.103180 	 0.368251 
301 	 20 	 1.064242 	 0.355253 
302 	 20 	 1.023549 	 0.341669 
303 	 20 	 0.981616 	 0.327671 
304 	 19 	 0.938678 	 0.318797 
305 	 17 	 0.895192 	 0.315963 
306 	 17 	 0.852379 	 0.300852 
307 	 17 	 0.810024 	 0.285903 
308 	 16 	 0.768177 	 0.277061 
309 	 16 	 0.727644 	 0.262442 
310 	 15 	 0.688087 	 0.254090 
311 	 15 	 0.650215 	 0.240104 
312 	 14 	 0.613601 	 0.232508 
313 	 14 	 0.578872 	 0.219348 
314 	 13 	 0.545522 	 0.212683 
315 	 13 	 0.514137 	 0.200447 
316 	 13 	 0.484415 	 0.188860 
317 	 13 	 0.456339 	 0.177913 
318 	 13 	 0.429870 	 0.167594 
319 	 12 	 0.404694 	 0.162861 
320 	 12 	 0.381307 	 0.153449 
321 	 12 	 0.359358 	 0.144616 
322 	 12 	 0.338778 	 0.136334 
323 	 12 	 0.319497 	 0.128575 
324 	 12 	 0.301444 	 0.121310 
325 	 12 	 0.284548 	 0.114510 
326 	 12 	 0.268738 	 0.108148 
327 	 12 	 0.253946 	 0.102196 
328 	 12 	 0.240107 	 0.096626 
329 	 11 	 0.226892 	 0.094621 
330 	 11 	 0.214780 	 0.089570 
331 	 11 	 0.203440 	 0.084841 
332 	 11 	 0.192819 	 0.080412 
333 	 11 	 0.182867 	 0.076261 
334 	 11 	 0.173535 	 0.072370 
335 	 11 	 0.164782 	 0.068719 
336 	 11 	 0.156565 	 0.065293 
337 	 11 	 0.148846 	 0.062074 
338 	 11 	 0.141590 	 0.059048 
339 	 11 	 0.134765 	 0.056201 
340 	 11 	 0.128339 	 0.053521 
341 	 11 	 0.122285 	 0.050997 
342 	 11 	 0.116577 	 0.048616 
343 	 11 	 0.111190 	 0.046370 
344 	 11 	 0.106104 	 0.044249 
345 	 11 	 0.101297 	 0.042244 
346 	 11 	 0.096751 	 0.040348 
347 	 11 	 0.092448 	 0.038554 
348 	 11 	 0.088372 	 0.036854 
349 	 11 	 0.084509 	 0.035243 
350 	 11 	 0.080845 	 0.033715 
351 	 11 	 0.077367 	 0.032264 
352 	 11 	 0.074063 	 0.030887 
353 	 11 	 0.070924 	 0.029577 
354 	 11 	 0.067938 	 0.028332 
355 	 11 	 0.065097 	 0.027148 
356 	 11 	 0.062393 	 0.026020 
357 	 11 	 0.059816 	 0.024945 
358 	 11 	 0.057361 	 0.023921 
359 	 11 	 0.055019 	 0.022945 
360 	 11 	 0.052786 	 0.022013 
361 	 11 	 0.050654 	 0.021124 
362 	 11 	 0.048618 	 0.020275 
363 	 11 	 0.046674 	 0.019465 
364 	 11 	 0.044816 	 0.018690 
365 	 11 	 0.043040 	 0.017949 
366 	 11 	 0.041342 	 0.017241 
367 	 11 	 0.039718 	 0.016563 
368 	 11 	 0.038163 	 0.015915 
369 	 10 	 0.036496 	 0.015850 
370 	 10 	 0.035091 	 0.015240 
371 	 10 	 0.033745 	 0.014655 
372 	 10 	 0.032454 	 0.014095 
373 	 10 	 0.031217 	 0.013557 
374 	 10 	 0.030030 	 0.013042 
375 	 10 	 0.028891 	 0.012547 
376 	 10 	 0.027799 	 0.012073 
377 	 10 	 0.026751 	 0.011618 
378 	 10 	 0.025745 	 0.011181 
379 	 9 	 0.024628 	 0.011208 
380 	 9 	 0.023718 	 0.010794 
381 	 9 	 0.022843 	 0.010396 
382 	 9 	 0.022003 	 0.010014 
383 	 9 	 0.021195 	 0.009646 
384 	 9 	 0.020419 	 0.009293 
385 	 9 	 0.019672 	 0.008953 
386 	 9 	 0.018955 	 0.008627 
387 	 9 	 0.018265 	 0.008313 
388 	 9 	 0.017602 	 0.008011 
389 	 9 	 0.016964 	 0.007721 
390 	 9 	 0.016352 	 0.007442 
391 	 9 	 0.015762 	 0.007174 
392 	 9 	 0.015196 	 0.006916 
393 	 9 	 0.014651 	 0.006668 
394 	 9 	 0.014128 	 0.006430 
395 	 9 	 0.013624 	 0.006201 
396 	 9 	 0.013140 	 0.005980 
397 	 9 	 0.012674 	 0.005768 
398 	 9 	 0.012227 	 0.005565 
399 	 9 	 0.011796 	 0.005369 
400 	 9 	 0.011382 	 0.005180 
401 	 9 	 0.010984 	 0.004999 
402 	 9 	 0.010601 	 0.004824 
403 	 9 	 0.010232 	 0.004657 
404 	 9 	 0.009878 	 0.004496 
405 	 9 	 0.009537 	 0.004340 
406 	 9 	 0.009209 	 0.004191 
407 	 9 	 0.008893 	 0.004047 
408 	 9 	 0.008590 	 0.003909 
409 	 9 	 0.008298 	 0.003776 
410 	 9 	 0.008016 	 0.003648 
411 	 9 	 0.007746 	 0.003525 
412 	 9 	 0.007486 	 0.003407 
413 	 9 	 0.007235 	 0.003293 
414 	 8 	 0.006863 	 0.003300 
415 	 8 	 0.006634 	 0.003190 
416 	 8 	 0.006413 	 0.003084 
417 	 8 	 0.006201 	 0.002982 
418 	 8 	 0.005997 	 0.002884 
419 	 8 	 0.005801 	 0.002790 
420 	 8 	 0.005612 	 0.002699 
421 	 7 	 0.005303 	 0.002725 
422 	 7 	 0.005133 	 0.002638 
423 	 6 	 0.004844 	 0.002703 
424 	 6 	 0.004688 	 0.002616 
425 	 6 	 0.004538 	 0.002533 
426 	 6 	 0.004394 	 0.002452 
427 	 6 	 0.004255 	 0.002374 
428 	 6 	 0.004121 	 0.002300 
429 	 6 	 0.003992 	 0.002228 
430 	 6 	 0.003868 	 0.002159 
431 	 6 	 0.003748 	 0.002092 
432 	 6 	 0.003633 	 0.002028 
433 	 6 	 0.003522 	 0.001966 
434 	 6 	 0.003415 	 0.001906 
435 	 6 	 0.003312 	 0.001849 
436 	 6 	 0.003213 	 0.001793 
437 	 6 	 0.003117 	 0.001740 
438 	 6 	 0.003025 	 0.001688 
439 	 6 	 0.002937 	 0.001639 
440 	 6 	 0.002851 	 0.001591 
441 	 6 	 0.002769 	 0.001545 
442 	 6 	 0.002689 	 0.001501 
443 	 6 	 0.002613 	 0.001458 
444 	 6 	 0.002539 	 0.001417 
445 	 6 	 0.002468 	 0.001377 
446 	 6 	 0.002399 	 0.001339 
447 	 6 	 0.002333 	 0.001302 
448 	 6 	 0.002269 	 0.001267 
449 	 6 	 0.002208 	 0.001232 
450 	 6 	 0.002149 	 0.001199 
451 	 6 	 0.002092 	 0.001167 
452 	 6 	 0.002037 	 0.001137 
453 	 6 	 0.001984 	 0.001107 
454 	 6 	 0.001933 	 0.001079 
455 	 6 	 0.001883 	 0.001051 
456 	 6 	 0.001836 	 0.001024 
457 	 6 	 0.001790 	 0.000999 
458 	 6 	 0.001746 	 0.000974 
459 	 6 	 0.001703 	 0.000950 
460 	 6 	 0.001662 	 0.000927 
461 	 6 	 0.001622 	 0.000905 
462 	 6 	 0.001584 	 0.000884 
463 	 6 	 0.001547 	 0.000863 
464 	 5 	 0.001396 	 0.000867 
465 	 5 	 0.001365 	 0.000848 
466 	 5 	 0.001335 	 0.000830 
467 	 5 	 0.001307 	 0.000812 
468 	 5 	 0.001279 	 0.000795 
469 	 5 	 0.001252 	 0.000778 
470 	 5 	 0.001227 	 0.000762 
471 	 4 	 0.001085 	 0.000783 
472 	 4 	 0.001065 	 0.000768 
473 	 4 	 0.001045 	 0.000754 
474 	 4 	 0.001026 	 0.000740 
475 	 4 	 0.001008 	 0.000727 
476 	 4 	 0.000991 	 0.000715 
477 	 4 	 0.000974 	 0.000702 
478 	 4 	 0.000957 	 0.000691 
479 	 4 	 0.000942 	 0.000679 
480 	 4 	 0.000927 	 0.000669 
481 	 4 	 0.000912 	 0.000658 
482 	 4 	 0.000899 	 0.000648 
483 	 4 	 0.000885 	 0.000639 
484 	 4 	 0.000872 	 0.000629 
485 	 4 	 0.000860 	 0.000620 
486 	 4 	 0.000848 	 0.000612 
487 	 4 	 0.000837 	 0.000604 
488 	 4 	 0.000826 	 0.000596 
489 	 4 	 0.000816 	 0.000588 
490 	 3 	 0.000685 	 0.000623 
491 	 3 	 0.000679 	 0.000618 
492 	 3 	 0.000673 	 0.000612 
493 	 3 	 0.000667 	 0.000607 
494 	 3 	 0.000662 	 0.000602 
495 	 3 	 0.000657 	 0.000598 
496 	 3 	 0.000652 	 0.000593 
497 	 3 	 0.000647 	 0.000589 
498 	 3 	 0.000643 	 0.000585 
499 	 3 	 0.000639 	 0.000582 
500 	 3 	 0.000635 	 0.000578 
501 	 3 	 0.000632 	 0.000575 
502 	 3 	 0.000628 	 0.000572 
503 	 3 	 0.000625 	 0.000569 
504 	 3 	 0.000623 	 0.000567 
505 	 3 	 0.000620 	 0.000564 
506 	 3 	 0.000618 	 0.000562 
507 	 3 	 0.000616 	 0.000560 
508 	 3 	 0.000614 	 0.000559 
509 	 3 	 0.000612 	 0.000557 
510 	 3 	 0.000611 	 0.000556 
511 	 3 	 0.000609 	 0.000555 
512 	 3 	 0.000608 	 0.000554 
513 	 3 	 0.000607 	 0.000553 
514 	 3 	 0.000607 	 0.000552 
515 	 3 	 0.000606 	 0.000552 
516 	 3 	 0.000606 	 0.000551 
517 	 3 	 0.000606 	 0.000551 
518 	 3 	 0.000606 	 0.000551 
519 	 2 	 0.000462 	 0.000666 
520 	 2 	 0.000466 	 0.000672 
521 	 2 	 0.000470 	 0.000678 
522 	 2 	 0.000474 	 0.000684 
523 	 2 	 0.000478 	 0.000690 
524 	 2 	 0.000482 	 0.000696 
525 	 2 	 0.000487 	 0.000702 
526 	 2 	 0.000491 	 0.000708 
527 	 2 	 0.000496 	 0.000715 
528 	 2 	 0.000500 	 0.000722 
529 	 2 	 0.000505 	 0.000728 
530 	 2 	 0.000510 	 0.000735 
531 	 2 	 0.000514 	 0.000742 
532 	 2 	 0.000519 	 0.000749 
533 	 2 	 0.000524 	 0.000757 
534 	 2 	 0.000530 	 0.000764 
535 	 2 	 0.000535 	 0.000772 
536 	 2 	 0.000540 	 0.000779 
537 	 2 	 0.000546 	 0.000787 
538 	 2 	 0.000551 	 0.000795 
539 	 2 	 0.000557 	 0.000803 
540 	 2 	 0.000562 	 0.000811 
541 	 2 	 0.000568 	 0.000820 
542 	 2 	 0.000574 	 0.000828 
543 	 2 	 0.000580 	 0.000837 
544 	 2 	 0.000586 	 0.000846 
545 	 2 	 0.000593 	 0.000855 
546 	 2 	 0.000599 	 0.000864 
547 	 2 	 0.000605 	 0.000874 
548 	 2 	 0.000612 	 0.000883 
549 	 2 	 0.000619 	 0.000893 
550 	 2 	 0.000626 	 0.000903 
551 	 2 	 0.000633 	 0.000913 
552 	 2 	 0.000640 	 0.000923 
553 	 2 	 0.000647 	 0.000933 
554 	 2 	 0.000654 	 0.000944 
555 	 2 	 0.000662 	 0.000955 
556 	 2 	 0.000669 	 0.000966 
557 	 2 	 0.000677 	 0.000977 
558 	 2 	 0.000685 	 0.000988 
559 	 2 	 0.000693 	 0.001000 
560 	 2 	 0.000701 	 0.001011 
561 	 2 	 0.000709 	 0.001023 
562 	 2 	 0.000718 	 0.001035 
563 	 2 	 0.000726 	 0.001048 
564 	 2 	 0.000735 	 0.001060 
565 	 2 	 0.000744 	 0.001073 
566 	 2 	 0.000753 	 0.001086 
567 	 2 	 0.000762 	 0.001099 
568 	 2 	 0.000771 	 0.001113 
569 	 2 	 0.000781 	 0.001127 
570 	 2 	 0.000791 	 0.001140 
571 	 2 	 0.000800 	 0.001155 
572 	 2 	 0.000810 	 0.001169 
573 	 2 	 0.000820 	 0.001184 
574 	 2 	 0.000831 	 0.001199 
575 	 2 	 0.000841 	 0.001214 
576 	 2 	 0.000852 	 0.001229 
577 	 2 	 0.000863 	 0.001245 
578 	 2 	 0.000874 	 0.001261 
579 	 2 	 0.000885 	 0.001277 
580 	 2 	 0.000897 	 0.001293 
581 	 2 	 0.000908 	 0.001310 
582 	 2 	 0.000920 	 0.001327 
583 	 2 	 0.000932 	 0.001345 
584 	 2 	 0.000944 	 0.001362 
585 	 2 	 0.000957 	 0.001380 
586 	 2 	 0.000969 	 0.001398 
587 	 2 	 0.000982 	 0.001417 
588 	 2 	 0.000995 	 0.001436 
589 	 2 	 0.001008 	 0.001455 
590 	 2 	 0.001022 	 0.001474 
591 	 2 	 0.001036 	 0.001494 
592 	 2 	 0.001050 	 0.001514 
593 	 2 	 0.001064 	 0.001535 
594 	 2 	 0.001078 	 0.001556 
595 	 2 	 0.001093 	 0.001577 
596 	 2 	 0.001108 	 0.001598 
597 	 2 	 0.001123 	 0.001620 
598 	 2 	 0.001138 	 0.001642 
599 	 2 	 0.001154 	 0.001665 
600 	 2 	 0.001170 	 0.001688 
601 	 2 	 0.001186 	 0.001711 
602 	 2 	 0.001203 	 0.001735 
603 	 2 	 0.001219 	 0.001759 
604 	 2 	 0.001236 	 0.001784 
605 	 2 	 0.001254 	 0.001809 
606 	 2 	 0.001271 	 0.001834 
607 	 2 	 0.001289 	 0.001860 
608 	 2 	 0.001307 	 0.001886 
609 	 2 	 0.001326 	 0.001913 
610 	 2 	 0.001345 	 0.001940 
611 	 2 	 0.001364 	 0.001967 
612 	 2 	 0.001383 	 0.001995 
613 	 2 	 0.001403 	 0.002024 
614 	 2 	 0.001423 	 0.002053 
615 	 2 	 0.001443 	 0.002082 
616 	 2 	 0.001464 	 0.002112 
617 	 2 	 0.001485 	 0.002143 
618 	 2 	 0.001507 	 0.002173 
619 	 2 	 0.001528 	 0.002205 
620 	 2 	 0.001550 	 0.002237 
621 	 2 	 0.001573 	 0.002269 
622 	 2 	 0.001596 	 0.002302 
623 	 2 	 0.001619 	 0.002336 
624 	 2 	 0.001643 	 0.002370 
625 	 2 	 0.001667 	 0.002404 
626 	 2 	 0.001691 	 0.002440 
627 	 2 	 0.001716 	 0.002476 
628 	 2 	 0.001741 	 0.002512 
629 	 2 	 0.001767 	 0.002549 
630 	 2 	 0.001793 	 0.002586 
631 	 2 	 0.001819 	 0.002625 
632 	 2 	 0.001846 	 0.002663 
633 	 2 	 0.001874 	 0.002703 
634 	 2 	 0.001901 	 0.002743 
635 	 2 	 0.001930 	 0.002784 
636 	 2 	 0.001958 	 0.002825 
637 	 2 	 0.001988 	 0.002867 
638 	 2 	 0.002017 	 0.002910 
639 	 2 	 0.002047 	 0.002954 
640 	 2 	 0.002078 	 0.002998 
641 	 2 	 0.002109 	 0.003043 
642 	 2 	 0.002141 	 0.003088 
643 	 2 	 0.002173 	 0.003135 
644 	 2 	 0.002206 	 0.003182 
645 	 2 	 0.002239 	 0.003230 
646 	 2 	 0.002273 	 0.003279 
647 	 2 	 0.002307 	 0.003328 
648 	 2 	 0.002342 	 0.003379 
649 	 2 	 0.002377 	 0.003430 
650 	 2 	 0.002413 	 0.003482 
651 	 2 	 0.002450 	 0.003535 
652 	 2 	 0.002487 	 0.003588 
653 	 2 	 0.002525 	 0.003643 
654 	 2 	 0.002564 	 0.003698 
655 	 2 	 0.002603 	 0.003755 
656 	 2 	 0.002642 	 0.003812 
657 	 2 	 0.002683 	 0.003870 
658 	 2 	 0.002724 	 0.003929 
659 	 2 	 0.002765 	 0.003990 
660 	 2 	 0.002808 	 0.004051 
661 	 2 	 0.002851 	 0.004113 
662 	 2 	 0.002895 	 0.004176 
663 	 2 	 0.002939 	 0.004240 
664 	 2 	 0.002984 	 0.004305 
665 	 2 	 0.003030 	 0.004371 
